token,frequency,capitalized_count,lowercase_count,sample_contexts
kasuotan,3,0,3,"['36: Siya, ang dahil sa nadingig sa Madrid ang pag-uusap ng ukol sa mga daang nilalatagan nang kahoy sa Paris, na noon ay hindi pa ginagawa sa España, ay nagpalagay na gawin sa Maynila, sa paraang maglatag ng mga tabla sa mga lansangan at ipagpako na gaya ng nakikita sa mga bahay-bahay; siya, ang dahil sa mga kasawiang nangyayari sa mga sasakyang dadalawa ang gulong, at upang maiwasan, ay ipinalagay na magtaglay ng tatlo man lamang; siya rin naman, ang samantalang gumaganap sa pagka pangalawang pangulo ng Junta de Sanidad ay nakaisip na wiligan ng panglinis ang lahat ng bagay, sampu ng mga balitang pahatid kawad na galing sa mga bayang may sakit na nakahahawa; siya rin ang, sa pagkahabag sa mga presidiario na nangagsisigawa sa init ng araw at sa pagnanasang makapagtipid ang Pamahalaan sa paggugol sa mga kasuotan noon, ay ipinalagay na suotan na lamang ng isang bahag at pagawin sa gabi at huwag sa umaga.', '14: Ang lalong katangitangi sa taong iyon ay hindi ang kaniyang kasuotan, ni ang kaniyang mukhang taga Europa na walang balbas ni bigote, kundi ang kulay niyang saga, kulay na naging sanhi ng tawag na Camaroncocido, na siyang bansag sa kaniya.', '15: Ang anyo niya’y walang kapara: anak ng isang mabuting lipi, ngunit siya’y nabubuhay sa pagbubulagbul, sa panghihingi ng limos; lahing kastila, ay hindi pinahahalagahan ang karangalang lahi na inaalipusta sa pamag-itan ng kaniyang gulagulanit na kasuotan, ipinalalagay siya ng lahat na wari’y tagapamalita sa mga pahayagan, at tunay nga namang ang kaniyang matang malalaki’t abuhin, na malamlam at waring mapagnilay kung tumingin, ay naroon saan ma’t may bagay na maibabalita.']"
suotan,2,0,2,"['36: Siya, ang dahil sa nadingig sa Madrid ang pag-uusap ng ukol sa mga daang nilalatagan nang kahoy sa Paris, na noon ay hindi pa ginagawa sa España, ay nagpalagay na gawin sa Maynila, sa paraang maglatag ng mga tabla sa mga lansangan at ipagpako na gaya ng nakikita sa mga bahay-bahay; siya, ang dahil sa mga kasawiang nangyayari sa mga sasakyang dadalawa ang gulong, at upang maiwasan, ay ipinalagay na magtaglay ng tatlo man lamang; siya rin naman, ang samantalang gumaganap sa pagka pangalawang pangulo ng Junta de Sanidad ay nakaisip na wiligan ng panglinis ang lahat ng bagay, sampu ng mga balitang pahatid kawad na galing sa mga bayang may sakit na nakahahawa; siya rin ang, sa pagkahabag sa mga presidiario na nangagsisigawa sa init ng araw at sa pagnanasang makapagtipid ang Pamahalaan sa paggugol sa mga kasuotan noon, ay ipinalagay na suotan na lamang ng isang bahag at pagawin sa gabi at huwag sa umaga.', '44: Ngunit ipinakli ng isang sastre na yamang nakita ng mga mongha si kapitang Tiago na naka prak na umaakyat sa langit, ay dapat suotan ng prak at hindi kailangan ang mga pananggol at mga kasuutang hindi tatagusan: nagpaprak kung tumutungo sa isang sayawan, sa isang pista, at hindi maaasahang hindi gayon din ang matatagpuan niya sa kaitaasan.... at ¡tingnan!']"
bahag,1,0,1,"['36: Siya, ang dahil sa nadingig sa Madrid ang pag-uusap ng ukol sa mga daang nilalatagan nang kahoy sa Paris, na noon ay hindi pa ginagawa sa España, ay nagpalagay na gawin sa Maynila, sa paraang maglatag ng mga tabla sa mga lansangan at ipagpako na gaya ng nakikita sa mga bahay-bahay; siya, ang dahil sa mga kasawiang nangyayari sa mga sasakyang dadalawa ang gulong, at upang maiwasan, ay ipinalagay na magtaglay ng tatlo man lamang; siya rin naman, ang samantalang gumaganap sa pagka pangalawang pangulo ng Junta de Sanidad ay nakaisip na wiligan ng panglinis ang lahat ng bagay, sampu ng mga balitang pahatid kawad na galing sa mga bayang may sakit na nakahahawa; siya rin ang, sa pagkahabag sa mga presidiario na nangagsisigawa sa init ng araw at sa pagnanasang makapagtipid ang Pamahalaan sa paggugol sa mga kasuotan noon, ay ipinalagay na suotan na lamang ng isang bahag at pagawin sa gabi at huwag sa umaga.']"
pagawin,1,0,1,"['36: Siya, ang dahil sa nadingig sa Madrid ang pag-uusap ng ukol sa mga daang nilalatagan nang kahoy sa Paris, na noon ay hindi pa ginagawa sa España, ay nagpalagay na gawin sa Maynila, sa paraang maglatag ng mga tabla sa mga lansangan at ipagpako na gaya ng nakikita sa mga bahay-bahay; siya, ang dahil sa mga kasawiang nangyayari sa mga sasakyang dadalawa ang gulong, at upang maiwasan, ay ipinalagay na magtaglay ng tatlo man lamang; siya rin naman, ang samantalang gumaganap sa pagka pangalawang pangulo ng Junta de Sanidad ay nakaisip na wiligan ng panglinis ang lahat ng bagay, sampu ng mga balitang pahatid kawad na galing sa mga bayang may sakit na nakahahawa; siya rin ang, sa pagkahabag sa mga presidiario na nangagsisigawa sa init ng araw at sa pagnanasang makapagtipid ang Pamahalaan sa paggugol sa mga kasuotan noon, ay ipinalagay na suotan na lamang ng isang bahag at pagawin sa gabi at huwag sa umaga.']"
Nahahanga,1,1,0,"['37: Nahahanga at namumuhi, na, ang kaniyang mga palagay ay makatagpo ng humahadlang; ngunit kinakalamay ang sarili pag naiisip na ang taong may halaga, ay sadyang may kalaban, at naghihiganti naman siya sa paraang pagtuligsa at pagpapawalang kabuluhan sa lahat ng panukala, maging masama o maging mabuti, na iharap ng iba.']"
naghihiganti,2,0,2,"['37: Nahahanga at namumuhi, na, ang kaniyang mga palagay ay makatagpo ng humahadlang; ngunit kinakalamay ang sarili pag naiisip na ang taong may halaga, ay sadyang may kalaban, at naghihiganti naman siya sa paraang pagtuligsa at pagpapawalang kabuluhan sa lahat ng panukala, maging masama o maging mabuti, na iharap ng iba.', '83: Si hermana Bali na sumama ang loob dahil sa kakulangan ng pagtitiwala, gayong siya’y kasama, ay naghihiganti sa paraang binigyan ng isang mahabahabang sermon ang binibini.']"
pagtuligsa,2,0,2,"['37: Nahahanga at namumuhi, na, ang kaniyang mga palagay ay makatagpo ng humahadlang; ngunit kinakalamay ang sarili pag naiisip na ang taong may halaga, ay sadyang may kalaban, at naghihiganti naman siya sa paraang pagtuligsa at pagpapawalang kabuluhan sa lahat ng panukala, maging masama o maging mabuti, na iharap ng iba.', '175: Salamat na lamang at si Don Custodio ang siyang nagsabi ng taglay na sakit at sa pangingilag na mapuna ay nagwawalang bahalang wari’y isinusulat ang pagtuligsa sa dula.']"
pagpapawalang,1,0,1,"['37: Nahahanga at namumuhi, na, ang kaniyang mga palagay ay makatagpo ng humahadlang; ngunit kinakalamay ang sarili pag naiisip na ang taong may halaga, ay sadyang may kalaban, at naghihiganti naman siya sa paraang pagtuligsa at pagpapawalang kabuluhan sa lahat ng panukala, maging masama o maging mabuti, na iharap ng iba.']"
pagkalabusaw,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
matatanong,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
imitativas,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
eskultura,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
idinadagdag,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
pabuntot,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
bumilang,1,0,1,"['38: Sapagka’t ipinagmamalaki ang kaniyang pagkalabusaw, kailan ma’t matatanong siya kung ano ang palagay sa mga indio ay karaniwang isagot na, nararapat sa mga gawain sa kamay at mga artes imitativas (ang ibig sabihin ay musika, pintura at eskultura), at idinadagdag ang kaniyang matandang pabuntot, na, upang makilala sila’y kailangang bumilang ng maraming maraming taong pamumuhay sa lupaing yaon.']"
napapabantog,1,0,1,"['39: Gayon man, kung nakadidingig na may napapabantog sa anoman na hindi dahil sa mga gawain sa kamay o arte imitativa, sa kimika, sa medisina o pilosopia, sa halimbawa, ay sinasabi niyang: ¡Psh!']"
imitativa,1,0,1,"['39: Gayon man, kung nakadidingig na may napapabantog sa anoman na hindi dahil sa mga gawain sa kamay o arte imitativa, sa kimika, sa medisina o pilosopia, sa halimbawa, ay sinasabi niyang: ¡Psh!']"
medisina,1,0,1,"['39: Gayon man, kung nakadidingig na may napapabantog sa anoman na hindi dahil sa mga gawain sa kamay o arte imitativa, sa kimika, sa medisina o pilosopia, sa halimbawa, ay sinasabi niyang: ¡Psh!']"
sinasapantaha,3,0,3,"['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.', '44: Si Makaraig nga ay nakikipaghudyatan sa tingin kay Pepay na ang ibig sabihin nito’y mayroong ipababatid; at sa dahilang masaya ang mukha ng mananayaw, ay sinasapantaha na ng lahat na ang tagumpay ay napagtibay na.', '7: Sa isang dako naman ay sinasapantaha ng mga mapamahiing indio na si Simoun ay isang diablo na ayaw malayo sa kaniyang huli.']"
makitaan,1,0,1,['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.']
magpilit,1,0,1,['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.']
pinanggalingang,1,0,1,['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.']
hapon,12,0,12,"['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.', '42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.', '45: Si Sandoval, na kararating pa lamang na galing sa pagdalaw sa ibang palko, ay nagpatibay na ang kapasiyahan ay naging sang-ayon, at ng hapon ding yaon sinuri ng kataastaasang lupon at sinang-ayunan.']"
iukol,1,0,1,['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.']
arabe,4,0,4,"['42: at sinasapantaha niya na ang indiong iyon ay may maraming dugong kastila sa ugat; at kung hindi niya makitaan kahit na magpilit ay humahanap naman ng isang pinanggalingang hapon: noon ay nagsisimula ang gawi na iukol sa mga hapon at sa mga arabe ang anomang mabuting bagay na taglay ng pilipino.', '43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.', '43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.']"
kundiman,1,0,1,"['43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.']"
balitaw,1,0,1,"['43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.']"
kumintang,1,0,1,"['43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.']"
titik,3,0,3,"['43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.', '79: Sa isang pagkilos niya, ng sandaling idinidilat ang mga mata at inilalapat ang bibig, ay napatitig sa mahabang hanay ng mga saping mapula, na ayos na ayos ang mga pagkakalagay sa mainam na aklatang kamagong: sa mga gulugod ng bawat isa’y may mga malalaking titik na ang sinasabi, ay: MAÑGA PANUKALA.', '17: Isang tula na nasusulat ng malalaking titik na itim, ang nasa dakong itaas ng pintong kabahayan at nagsasabing:']"
pagsulat,2,0,2,"['43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.', '105: At makalima o makaanim na inulit ulit ang kaniyang kinaugaliang eureka, na humaging sa hangin na wari’y magalak na hagkis, at masayang tinungo ang kaniyang mesa at sinimulan ang pagsulat.']"
katitikang,1,0,1,"['43: Sa kay Don Custodio, ang kundiman, ang balitaw, ang kumintang ay mga tugtuging arabe, gaya rin naman ng mga titik sa pagsulat ng matatandang pilipino, at sa bagay na ito’y wala siyang pag-aalinlangan, kahit hindi niya kilala ang arabe, ni hindi man siya nakakita ng katitikang pilipino.']"
Arabe,1,1,0,['44: —¡Arabe at lubos na arabe!']
matutulan,1,0,1,"['45: —aniya kay Ben-Zayb sa isang pagsasabing hindi matutulan—kung dili man, ay intsik.']"
makahulugan,3,0,3,"['46: At idinudugtong pang may kindat na makahulugan:', '209: Tinginang makahulugan, kindatan, bulalas na pag-aalinlangan, pagpapatunay at mga salitang paputolputol.', '75: Tinapos ang salita sa isang galaw na makahulugan.']"
pagmamahal,1,0,1,"['48: Malaki ang pagmamahal ko sa kanila; ngunit hindi sila dapat purihin, sapagka’t nangagmamalaki at nagiging mga kahabaghabag.']"
purihin,1,0,1,"['48: Malaki ang pagmamahal ko sa kanila; ngunit hindi sila dapat purihin, sapagka’t nangagmamalaki at nagiging mga kahabaghabag.']"
nangagmamalaki,1,0,1,"['48: Malaki ang pagmamahal ko sa kanila; ngunit hindi sila dapat purihin, sapagka’t nangagmamalaki at nagiging mga kahabaghabag.']"
Pinakamamahal,1,1,0,"['50: —Pinakamamahal ko ang mga indio, ako’y lumalagay nang para nilang ama’t tagapagtanggol, ngunit kailangang ang bawat bagay ay malagay sa nararapat kalagyan.']"
lumalagay,1,0,1,"['50: —Pinakamamahal ko ang mga indio, ako’y lumalagay nang para nilang ama’t tagapagtanggol, ngunit kailangang ang bawat bagay ay malagay sa nararapat kalagyan.']"
mag-utos,1,0,1,"['51: Ang iba’y ipinanganak upang mag-utos at ang iba’y upang sumunod; kung sa bagay ay hindi masasabing malakas ang katunayang ito, datapwa’y ginagawa nang walang maraming salitaan.']"
kahiraphirap,1,0,1,"['52: At tingnan ninyo, ang paraan ay walang kahiraphirap.']"
piglan,1,0,1,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
ikalawa’y,1,0,1,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
tututol,1,0,1,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
ikatlo,1,0,1,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
mag-aalinlangan,1,0,1,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
ikaapat,1,0,1,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
panalig,2,0,2,"['53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.', '53: Pag kailangan ninyong piglan ang bayan ay paliwanagan ninyong siya’y pigil; tatawa sa unang araw, sa ikalawa’y tututol, sa ikatlo ay mag-aalinlangan at sa ikaapat ay panalig na panalig na.']"
mapalagi,2,0,2,"['54: Upang mapalagi ang pilipino sa pagkamasunurin, ay kailangang uulit-ulitin sa kaniya sa araw-araw na siya’y gayon at pananaliging siya’y walang magagawa.', '56: Isang persianang kahoy na ginintuan, na kinakapitan ng mga punong gumagapang, ang nagkakanlong ng pinakaloob sa malas ng madla, ngunit hindi nakapipigil sa paglalabas pumasok ng hangin, upang mapalagi ang masarap na simoy na kailangan.']"
uulit-ulitin,1,0,1,"['54: Upang mapalagi ang pilipino sa pagkamasunurin, ay kailangang uulit-ulitin sa kaniya sa araw-araw na siya’y gayon at pananaliging siya’y walang magagawa.']"
pananaliging,1,0,1,"['54: Upang mapalagi ang pilipino sa pagkamasunurin, ay kailangang uulit-ulitin sa kaniya sa araw-araw na siya’y gayon at pananaliging siya’y walang magagawa.']"
mananalig,1,0,1,"['55: ¿Sa isang dako naman, ay ano pa’t mananalig siya sa ibang bagay kung masasawi lamang?']"
kawanggawa,1,0,1,"['56: Paniwalaan ninyo ako, isang kawanggawa ang palagiin ang bawat isa sa kalagayang kinaroroonan; diyan naririyan ang kaayusan, ang pagkakasundo.']"
kaayusan,1,0,1,"['56: Paniwalaan ninyo ako, isang kawanggawa ang palagiin ang bawat isa sa kalagayang kinaroroonan; diyan naririyan ang kaayusan, ang pagkakasundo.']"
iniuunat,1,0,1,"['59: At pagsasabi niya ng pamamahala ay iniuunat ang kamay na ibinababa hanggang sa taas ng isang taong nakaluhod, nakaukod.']"
ibinababa,1,0,1,"['59: At pagsasabi niya ng pamamahala ay iniuunat ang kamay na ibinababa hanggang sa taas ng isang taong nakaluhod, nakaukod.']"
nakaukod,1,0,1,"['59: At pagsasabi niya ng pamamahala ay iniuunat ang kamay na ibinababa hanggang sa taas ng isang taong nakaluhod, nakaukod.']"
pagkakatoliko,1,0,1,"['60: Tungkol naman sa pananampalataya ay ipinagmamalaki ang kaniyang pagkakatoliko, lubos na katoliko, ¡a!']"
katolikang,1,0,1,"['61: ang katolikang España, ang lupain ni Maria Santisima!....']"
Santisima,3,3,0,"['61: ang katolikang España, ang lupain ni Maria Santisima!....', '33: Hindi mo pinaniniwalaan ang katunayan ng Santisima Trinidad: ang tatlo ay isa at ang isa ay tatlo!', '39: —¡Virgen Santisima!']"
ipinalalagay,6,0,6,"['62: Ang isang labusaw ay maaari at dapat maging katoliko doon sa pook na, ipinalalagay sila ng mga kalaban ng pagkakasulong, na sila’y mga diosdiosan o santo man lamang, gaya nang pangyayaring ang isang kayumanggi ay inaaring maputi sa Kapreria.', '64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '15: Ang anyo niya’y walang kapara: anak ng isang mabuting lipi, ngunit siya’y nabubuhay sa pagbubulagbul, sa panghihingi ng limos; lahing kastila, ay hindi pinahahalagahan ang karangalang lahi na inaalipusta sa pamag-itan ng kaniyang gulagulanit na kasuotan, ipinalalagay siya ng lahat na wari’y tagapamalita sa mga pahayagan, at tunay nga namang ang kaniyang matang malalaki’t abuhin, na malamlam at waring mapagnilay kung tumingin, ay naroon saan ma’t may bagay na maibabalita.']"
diosdiosan,4,0,4,"['62: Ang isang labusaw ay maaari at dapat maging katoliko doon sa pook na, ipinalalagay sila ng mga kalaban ng pagkakasulong, na sila’y mga diosdiosan o santo man lamang, gaya nang pangyayaring ang isang kayumanggi ay inaaring maputi sa Kapreria.', '32: Naipakasal din ang kaniyang anak sa isang binibining magmamana sa mga Gomez, at salamat sa salaping ipinautang sa kaniya ni Simoun, ay nabili niya ang bahay na iyon sa kalahati ng halaga, doon niya ginawa ang pista, at ang mga pinakamalalaking diosdiosan ng Olimpo sa Maynila ay kaniyang magiging panaohin, upang sapuhin siya sa kinang ng kanilang mga karangalan.', '3: Nang ika pito ng gabi’y nagdatingdatingan na ang mga inangyayahan: una, ang mga mumunting diosdiosan, mga kawaning may mababang katungkulan, mga pangulo sa kagawaran, mga mangangalakal, at iba pa.']"
Kapreria,1,1,0,"['62: Ang isang labusaw ay maaari at dapat maging katoliko doon sa pook na, ipinalalagay sila ng mga kalaban ng pagkakasulong, na sila’y mga diosdiosan o santo man lamang, gaya nang pangyayaring ang isang kayumanggi ay inaaring maputi sa Kapreria.']"
kati,1,0,1,"['63: Gayon man, ay kumakain siya ng lamang kati sa buong kurisma, tangi lamang sa Viernes Santo; hindi nagkukumpisal kailan man, hindi naniniwala sa mga kababalaghan, ni sa hindi pagkakamali ng Papa, at kung nagsisimba, ay nagsisimba sa ika sampu ng umaga o sa lalong maikling misa, sa misa ng tropa.']"
Viernes,1,1,0,"['63: Gayon man, ay kumakain siya ng lamang kati sa buong kurisma, tangi lamang sa Viernes Santo; hindi nagkukumpisal kailan man, hindi naniniwala sa mga kababalaghan, ni sa hindi pagkakamali ng Papa, at kung nagsisimba, ay nagsisimba sa ika sampu ng umaga o sa lalong maikling misa, sa misa ng tropa.']"
nagkukumpisal,3,0,3,"['63: Gayon man, ay kumakain siya ng lamang kati sa buong kurisma, tangi lamang sa Viernes Santo; hindi nagkukumpisal kailan man, hindi naniniwala sa mga kababalaghan, ni sa hindi pagkakamali ng Papa, at kung nagsisimba, ay nagsisimba sa ika sampu ng umaga o sa lalong maikling misa, sa misa ng tropa.', '3: Tunay nga na ipinaalaala kay Padre Irene ng kura sa parroquia na si kapitang Tiago ay namatay nang hindi nagkukumpisal, ngunit ang mabuting pari, samantalang nakangiti nang palibak, ay hinimas ang kaniyang ilong at sumagot na:', '5: kung ating ipagkakait ang exequias sa mga namamatay ng hindi nagkukumpisal, ay malilimutan natin ang De profundis!']"
nagsisimba,2,0,2,"['63: Gayon man, ay kumakain siya ng lamang kati sa buong kurisma, tangi lamang sa Viernes Santo; hindi nagkukumpisal kailan man, hindi naniniwala sa mga kababalaghan, ni sa hindi pagkakamali ng Papa, at kung nagsisimba, ay nagsisimba sa ika sampu ng umaga o sa lalong maikling misa, sa misa ng tropa.', '63: Gayon man, ay kumakain siya ng lamang kati sa buong kurisma, tangi lamang sa Viernes Santo; hindi nagkukumpisal kailan man, hindi naniniwala sa mga kababalaghan, ni sa hindi pagkakamali ng Papa, at kung nagsisimba, ay nagsisimba sa ika sampu ng umaga o sa lalong maikling misa, sa misa ng tropa.']"
tropa,1,0,1,"['63: Gayon man, ay kumakain siya ng lamang kati sa buong kurisma, tangi lamang sa Viernes Santo; hindi nagkukumpisal kailan man, hindi naniniwala sa mga kababalaghan, ni sa hindi pagkakamali ng Papa, at kung nagsisimba, ay nagsisimba sa ika sampu ng umaga o sa lalong maikling misa, sa misa ng tropa.']"
